,type,text,logit_score,pred_score
0,本文,「末期の際にタッタ一言……タタタ、タッタ一言……コレエ……」,0.0,0.0
1,本文,万平は板を並べ換える片手間に、奇妙な声を出して頭を振り立てた。,0.0,0.0
2,本文,洗い晒しの印袢纏に縄の帯。,0.0,0.0
3,本文,豆絞りの向う鉢巻のうしろ姿は打って付けの生粋な哥兄に見えるが、こっちを向くと間伸びな馬面が真黒に日に焼けた、見るからの好人物。,2.873166799545288,0.9616882801055908
4,本文,二十七八に見えるが、物腰は未だ若いらしい。,0.0,0.0
5,本文,材木屋※の若い者で、蔭日陽なく働く好人物であるがタッタ一つの病気は芝居狂で、しかも女形を以て自任しているのが、玉に疵と云おうか、疵に玉とでも云うのか。,0.0,0.0
6,本文,皆から冷かされるのを真に受けてイヨイヨ芝居熱を上げるという超特級の難物である。,0.0,0.0
7,本文,きょうも仕事がないままに、材木置場を片付けながら、そこいらの安芝居の科白を一生懸命に復習しているのだ。,0.0,0.0
8,本文,震災前の飯田町駅附近は一面の材木置場になっていた。,0.0,0.0
9,本文,杉丸太、竹束、樅板なぞが、次から次へ涯てしなく並んで、八幡の籔みたように、一旦、迷い込んだら出口がナカナカわからない。,-2.3329334259033203,-0.9089052081108093
10,本文,その立並んだ樅板が万平には書割に見えたり、カンカン秋日の照る青空が花四天に見えたりするのであろう。,0.0,0.0
11,本文,二三町四方人気のないのを幸いに、杉板の束を運び集めながら、新派旧派の嫌いなく科白の継ぎ剥ぎを復習し続けて行く。,1.0550979375839233,0.4937286674976349
12,本文,「我が日の本の魂が、凝り固まったる三尺の秋水。,0.0,0.0
13,本文,天下法度の切支丹の邪法、いで真二つに……」,-1.521782636642456,-0.7529808878898621
14,本文,万平はフッと科白を中止した。,-1.3500033617019653,-0.7530694603919983
15,本文,スグ向うに並んだ松板の間からチラリと見えた赤い物に気が付いたからであった、担いでいた杉皮の束を、鋸屑の山盛りの上に置くと、ハテナという思い入れ宜しくあって抜足さし足も半分、芝居がかりに壁のように並んだ松板の蔭に近寄った。,0.0,0.0
16,本文,その隙間からソッと向うの竹束の間の空地を覗いたが、忽ち眼を丸くして舌をダラリと垂らした。,0.0,0.0
17,本文,竹束の前の大きな欅の角材に腰をかけたインバネスに中折帽の苦み走った若い男が、青ざめた澄ました顔をして金口煙草に火を点けている。,0.0,0.0
18,本文,その横に下町風の大桃割に結った娘が、用足しに出た途中であろう。,0.0,0.0
19,本文,前垂をかけたまま腰をかけて、世にも悩ましく、媚めかしく、燃え立つような頬と眼を輝かせながら、男に凭れかかっている。,-0.6710131168365479,-0.5300098061561584
20,本文,二人は同時に素早く前後左右を見まわした。,0.0,0.0
21,本文,万平が材木の間から耳を尖んがらして聞いているとも知らずに、頬をスリ寄せて何かヒソヒソと話し初めた。,0.0,0.0
22,本文,「……それじゃクニちゃん……今夜、飯田町から……」,0.0,0.0
23,本文,「ええ……終列車がいいわ……」,1.710107684135437,0.7836583852767944
24,本文,「ここで待っているよ」,0.0,0.0
25,本文,「ええ。,0.0,0.0
26,本文,すこし遅くなるかも知れないわ。,-2.885524272918701,-0.9596409201622009
27,本文,お父さんが寝るのが十一時頃だから、それから盗み出して着物を着かえて来ると、十二時が過ぎるかも知れないわ」,0.0,0.0
28,本文,「終列車は一時十分だから……」,0.0,0.0
29,本文,「そんなら大丈夫よ。,0.0,0.0
30,本文,二千円ぐらい有ってよ。,0.0,0.0
31,本文,明日銀行へ入れるのが……ホホ……足りないか知ら……」,-2.325120687484741,-0.9133333563804626
32,本文,「ハハハ。,0.0,0.0
33,本文,余る位だ。,0.5979087352752686,0.4882861077785492
34,本文,朝鮮に行けばね……」,0.0,0.0
